npart: 3 3 
ipart: 2 0 
ngrid: 32 18 
8.686869e-01 3.408163e-01 
8.787879e-01 3.408163e-01 
8.888889e-01 3.408163e-01 
8.989899e-01 3.408163e-01 
9.090909e-01 3.408163e-01 
9.191919e-01 3.408163e-01 
9.292929e-01 3.408163e-01 
9.393939e-01 3.408163e-01 
9.494949e-01 3.408163e-01 
9.595960e-01 3.408163e-01 
9.696970e-01 3.408163e-01 
9.797980e-01 3.408163e-01 
9.898990e-01 3.408163e-01 
1.000000e+00 3.408163e-01 
6.868687e-01 3.581633e-01 
6.969697e-01 3.581633e-01 
7.070707e-01 3.581633e-01 
7.171717e-01 3.581633e-01 
7.272727e-01 3.581633e-01 
7.373737e-01 3.581633e-01 
7.474747e-01 3.581633e-01 
7.575758e-01 3.581633e-01 
7.676768e-01 3.581633e-01 
7.777778e-01 3.581633e-01 
7.878788e-01 3.581633e-01 
7.979798e-01 3.581633e-01 
8.080808e-01 3.581633e-01 
8.181818e-01 3.581633e-01 
8.282828e-01 3.581633e-01 
8.383838e-01 3.581633e-01 
8.484848e-01 3.581633e-01 
8.585859e-01 3.581633e-01 
8.686869e-01 3.581633e-01 
8.787879e-01 3.581633e-01 
8.888889e-01 3.581633e-01 
8.989899e-01 3.581633e-01 
9.090909e-01 3.581633e-01 
9.191919e-01 3.581633e-01 
9.292929e-01 3.581633e-01 
9.393939e-01 3.581633e-01 
9.494949e-01 3.581633e-01 
9.595960e-01 3.581633e-01 
9.696970e-01 3.581633e-01 
9.797980e-01 3.581633e-01 
9.898990e-01 3.581633e-01 
1.000000e+00 3.581633e-01 
6.868687e-01 3.755102e-01 
6.969697e-01 3.755102e-01 
7.070707e-01 3.755102e-01 
7.171717e-01 3.755102e-01 
7.272727e-01 3.755102e-01 
7.373737e-01 3.755102e-01 
7.474747e-01 3.755102e-01 
7.575758e-01 3.755102e-01 
7.676768e-01 3.755102e-01 
7.777778e-01 3.755102e-01 
7.878788e-01 3.755102e-01 
7.979798e-01 3.755102e-01 
8.080808e-01 3.755102e-01 
8.181818e-01 3.755102e-01 
8.282828e-01 3.755102e-01 
8.383838e-01 3.755102e-01 
8.484848e-01 3.755102e-01 
8.585859e-01 3.755102e-01 
8.686869e-01 3.755102e-01 
8.787879e-01 3.755102e-01 
8.888889e-01 3.755102e-01 
8.989899e-01 3.755102e-01 
9.090909e-01 3.755102e-01 
9.191919e-01 3.755102e-01 
9.292929e-01 3.755102e-01 
9.393939e-01 3.755102e-01 
9.494949e-01 3.755102e-01 
9.595960e-01 3.755102e-01 
9.696970e-01 3.755102e-01 
9.797980e-01 3.755102e-01 
9.898990e-01 3.755102e-01 
1.000000e+00 3.755102e-01 
6.868687e-01 3.928571e-01 
6.969697e-01 3.928571e-01 
7.070707e-01 3.928571e-01 
7.171717e-01 3.928571e-01 
7.272727e-01 3.928571e-01 
7.373737e-01 3.928571e-01 
7.474747e-01 3.928571e-01 
7.575758e-01 3.928571e-01 
7.676768e-01 3.928571e-01 
7.777778e-01 3.928571e-01 
7.878788e-01 3.928571e-01 
7.979798e-01 3.928571e-01 
8.080808e-01 3.928571e-01 
8.181818e-01 3.928571e-01 
8.282828e-01 3.928571e-01 
8.383838e-01 3.928571e-01 
8.484848e-01 3.928571e-01 
8.585859e-01 3.928571e-01 
8.686869e-01 3.928571e-01 
8.787879e-01 3.928571e-01 
8.888889e-01 3.928571e-01 
8.989899e-01 3.928571e-01 
9.090909e-01 3.928571e-01 
9.191919e-01 3.928571e-01 
9.292929e-01 3.928571e-01 
9.393939e-01 3.928571e-01 
9.494949e-01 3.928571e-01 
9.595960e-01 3.928571e-01 
9.696970e-01 3.928571e-01 
9.797980e-01 3.928571e-01 
9.898990e-01 3.928571e-01 
1.000000e+00 3.928571e-01 
6.868687e-01 4.102041e-01 
6.969697e-01 4.102041e-01 
7.070707e-01 4.102041e-01 
7.171717e-01 4.102041e-01 
7.272727e-01 4.102041e-01 
7.373737e-01 4.102041e-01 
7.474747e-01 4.102041e-01 
7.575758e-01 4.102041e-01 
7.676768e-01 4.102041e-01 
7.777778e-01 4.102041e-01 
7.878788e-01 4.102041e-01 
7.979798e-01 4.102041e-01 
8.080808e-01 4.102041e-01 
8.181818e-01 4.102041e-01 
8.282828e-01 4.102041e-01 
8.383838e-01 4.102041e-01 
8.484848e-01 4.102041e-01 
8.585859e-01 4.102041e-01 
8.686869e-01 4.102041e-01 
8.787879e-01 4.102041e-01 
8.888889e-01 4.102041e-01 
8.989899e-01 4.102041e-01 
9.090909e-01 4.102041e-01 
9.191919e-01 4.102041e-01 
9.292929e-01 4.102041e-01 
9.393939e-01 4.102041e-01 
9.494949e-01 4.102041e-01 
9.595960e-01 4.102041e-01 
9.696970e-01 4.102041e-01 
9.797980e-01 4.102041e-01 
9.898990e-01 4.102041e-01 
1.000000e+00 4.102041e-01 
6.868687e-01 4.275510e-01 
6.969697e-01 4.275510e-01 
7.070707e-01 4.275510e-01 
7.171717e-01 4.275510e-01 
7.272727e-01 4.275510e-01 
7.373737e-01 4.275510e-01 
7.474747e-01 4.275510e-01 
7.575758e-01 4.275510e-01 
7.676768e-01 4.275510e-01 
7.777778e-01 4.275510e-01 
7.878788e-01 4.275510e-01 
7.979798e-01 4.275510e-01 
8.080808e-01 4.275510e-01 
8.181818e-01 4.275510e-01 
8.282828e-01 4.275510e-01 
8.383838e-01 4.275510e-01 
8.484848e-01 4.275510e-01 
8.585859e-01 4.275510e-01 
8.686869e-01 4.275510e-01 
8.787879e-01 4.275510e-01 
8.888889e-01 4.275510e-01 
8.989899e-01 4.275510e-01 
9.090909e-01 4.275510e-01 
9.191919e-01 4.275510e-01 
9.292929e-01 4.275510e-01 
9.393939e-01 4.275510e-01 
9.494949e-01 4.275510e-01 
9.595960e-01 4.275510e-01 
9.696970e-01 4.275510e-01 
9.797980e-01 4.275510e-01 
9.898990e-01 4.275510e-01 
1.000000e+00 4.275510e-01 
6.868687e-01 4.448980e-01 
6.969697e-01 4.448980e-01 
7.070707e-01 4.448980e-01 
7.171717e-01 4.448980e-01 
7.272727e-01 4.448980e-01 
7.373737e-01 4.448980e-01 
7.474747e-01 4.448980e-01 
7.575758e-01 4.448980e-01 
7.676768e-01 4.448980e-01 
7.777778e-01 4.448980e-01 
7.878788e-01 4.448980e-01 
7.979798e-01 4.448980e-01 
8.080808e-01 4.448980e-01 
8.181818e-01 4.448980e-01 
8.282828e-01 4.448980e-01 
8.383838e-01 4.448980e-01 
8.484848e-01 4.448980e-01 
8.585859e-01 4.448980e-01 
8.686869e-01 4.448980e-01 
8.787879e-01 4.448980e-01 
8.888889e-01 4.448980e-01 
8.989899e-01 4.448980e-01 
9.090909e-01 4.448980e-01 
9.191919e-01 4.448980e-01 
9.292929e-01 4.448980e-01 
9.393939e-01 4.448980e-01 
9.494949e-01 4.448980e-01 
9.595960e-01 4.448980e-01 
9.696970e-01 4.448980e-01 
9.797980e-01 4.448980e-01 
9.898990e-01 4.448980e-01 
1.000000e+00 4.448980e-01 
BC
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
3
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
